"","rep","omega","F score (V1)","F score (V2)","F score (V3)","F score","Relevance (V1)","Relevance (V2)","Relevance (V3)","Relevance","Recovery (V1)","Recovery (V2)","Recovery (V3)","Recovery","BiS-E (V1)","BiS-E (V2)","BiS-E (V3)","BiS-E","BiS-M (V1)","BiS-M (V2)","BiS-M (V3)","BiS-M","BiS-C (V1)","BiS-C (V2)","BiS-C (V3)","BiS-C","k"
"1","1","none","0.441481181347537","0.441481181347537","0.438862506889084","0.440608289861386","0.46695841120541","0.46695841120541","0.464347554811995","0.466088125740938","0.418640191384199","0.418640191384199","0.416029334990785","0.417769905919728","0.0127811546525032","-0.100283921002281","0.0600440408895122","-0.00915290848675526","0.0588701679891966","0.0394169505413897","0.0615973407277706","0.0532948197527857","0.0179924984581889","-0.12337372458749","0.0600353281856638","-0.0151152993145457","6"
"2","1","0","0.441481181347537","0.441481181347537","0.438862506889084","0.440608289861386","0.46695841120541","0.46695841120541","0.464347554811995","0.466088125740938","0.418640191384199","0.418640191384199","0.416029334990785","0.417769905919728","0.0127811546525032","-0.100283921002281","0.0600440408895122","-0.00915290848675526","0.0588701679891966","0.0394169505413897","0.0615973407277706","0.0532948197527857","0.0179924984581889","-0.12337372458749","0.0600353281856638","-0.0151152993145457","6"
"3","1","0.05","0.441481181347537","0.441481181347537","0.438862506889084","0.440608289861386","0.46695841120541","0.46695841120541","0.464347554811995","0.466088125740938","0.418640191384199","0.418640191384199","0.416029334990785","0.417769905919728","0.0127811546525032","-0.100283921002281","0.0600440408895122","-0.00915290848675526","0.0588701679891966","0.0394169505413897","0.0615973407277706","0.0532948197527857","0.0179924984581889","-0.12337372458749","0.0600353281856638","-0.0151152993145457","6"
"4","1","0.1","0.441481181347537","0.441481181347537","0.450544932090407","0.44450243159516","0.46695841120541","0.46695841120541","0.50069532664396","0.478204049684926","0.418640191384199","0.418640191384199","0.409526176313713","0.415602186360704","0.0127811546525032","-0.100283921002281","0.0419191152252371","-0.015194550374847","0.0588701679891966","0.0394169505413897","0.0616552083724304","0.0533141089676723","0.0179924984581889","-0.12337372458749","0.0345895524798727","-0.0235972245498094","6"
"5","1","0.15","0.453393383381809","0.441481181347537","0.353402777416745","0.41609244738203","0.503828354316057","0.46695841120541","0.423663275952008","0.464816680491158","0.412137032707127","0.418640191384199","0.303131345654177","0.377969523248501","-0.0262496944797155","-0.100283921002281","-0.000659067307978","-0.0423975609299916","0.0522548176128844","0.0394169505413897","0.0655097027051451","0.0523938236198064","-0.0301240495279761","-0.12337372458749","-0.0196737224737128","-0.0577238321963929","6"
"6","1","0.2","0.474594303910028","0.361158449719851","0.252345566910894","0.362699440180258","0.559362907683803","0.399156063595745","0.463032516084159","0.473850495787903","0.412137032707127","0.329766378629789","0.173431537598204","0.30511164964504","-0.193847436241975","-0.148840216837907","-0.0301446504569992","-0.124277434512294","0.036954354766801","0.0399574279500717","0.0835410399702145","0.0534842742290291","-0.302312816711955","-0.181506271156935","-0.0615498372654484","-0.181789641711446","5"
"7","1","0.25","0.474594303910028","0.223656747017813","0.219491302614728","0.305914117847523","0.559362907683803","0.32463768115942","0.740740740740741","0.541580443194655","0.412137032707127","0.170592650596752","0.128833134209478","0.237187605837786","-0.185379234219239","-0.305675806985449","-0.195114749807784","-0.228723263670824","0.0353891530801859","0.0576414355826558","-0.0270575663219247","0.0219910074469723","-0.316638059081024","-0.427654567561266","-0.321235923840047","-0.355176183494112","4"
"8","1","0.3","0.407272987417423","0.144726557459724","0.219491302614728","0.257163615830625","0.643965358393219","0.366666666666667","0.740740740740741","0.583790921933542","0.297811154730967","0.0901559522877352","0.128833134209478","0.17226674707606","-0.227335617387114","-0.305953491871862","-0.208608367665644","-0.247299158974874","0.0357231154435875","0.0760295539385049","-0.017652218637553","0.0313668169148465","-0.318010498737633","-0.427458145128253","-0.348074792176965","-0.36451447868095","3"
"9","1","0.35","0.27549733889885","0","0.219491302614728","0.164996213837859","0.805970149253731","0","0.740740740740741","0.515570296664824","0.166144488064301","0","0.128833134209478","0.0983258740912597","-0.0892198894638475","0","-0.160298948310083","-0.0831729459246436","0.00660543518575362","0","-0.0219543384320329","-0.00511630108209311","-0.204405210185179","0","-0.306625488033595","-0.170343566072925","1"
"10","1","0.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"11","1","0.45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
